,brand,description,rating,ingredients,number_of_ingredients,number_of_reviews,price_USD,ingredients list,Propylparaben,Fd&c,D&C,P-Phenylenediamine,Formaldehyde,Palm Oil,Paraben,Alkyl Parahydroxy Benzoates,Cyclotetrasiloxane,Octamethylcyclotetrasiloxane,Cylcopentasiloxane,Polydimethylsiloxan,Sodium Lauryl Sulfate,Sls,Sodium Laureth Sulfate,Sles,Sodium Lauryl Sulfoacetate,Sodium Lauroyl Isoethionate,Sodium Lauroyl Taurate,Sodium Cocoyl Isoethionate,Sodium Lauroyl Methyl Isoethionate,Sodium Lauroyl Sarcosinate,Disodium Laureth Sulfosuccinate,Benzophenone,Paba,Avobenzone,Homosalate,Ethoxycinnmate,Oxybenzone,sum
383,Vita Liberata,body-blur-instant-hd-skin-finish,4.6,"['Aloe Barbadensis (Aloe Vera) Leaf Water*', 'Aqua (Water', 'Eau)', 'Glycerin*', 'Cetearyl Alcohol', 'Cetyl Alcohol', 'Glyceryl Stearate', 'Dimethicone', 'Isohexadecane', 'Panthenol', 'Disodium EDTA', 'Butyrospermum Parkii (Shea) Butter (Beurre)*', 'Saccharide Isomerate*', 'Tocopheryl Acetate', 'Cucumis Melo (Melon) Fruit Extract*', 'Phenoxyethanol', 'Hyaluronic Acid', 'Vitis Vinifera (Grape) Seed Extract*', 'Ginkgo Biloba Leaf Extract*', 'Fucus Vesicolosus (Bladderwrack) Extract*', 'Litchi Chinensis (Lychee) Fruit Extract*', 'Rubus Idaeus (Raspberry) Seed Extract*', 'Hydrolysed Silk (Soie)', 'Ethylhexylglycerine', 'Glycyrrhiza Glabra (Licorice) Extract*', 'Mica', 'CI 77891 (Titanium Dioxide)', 'CI77491 (Iron Oxides)', 'CI 17200 (Red 33)', 'CI 42090 (Blue 1)', 'CI 19140 (Yellow 5).']",31,89,45,"'Aloe Barbadensis (Aloe Vera) Leaf Water*', 'Aqua (Water', 'Eau)', 'Glycerin*', 'Cetearyl Alcohol', 'Cetyl Alcohol', 'Glyceryl Stearate', 'Dimethicone', 'Isohexadecane', 'Panthenol', 'Disodium EDTA', 'Butyrospermum Parkii (Shea) Butter (Beurre)*', 'Saccharide Isomerate*', 'Tocopheryl Acetate', 'Cucumis Melo (Melon) Fruit Extract*', 'Phenoxyethanol', 'Hyaluronic Acid', 'Vitis Vinifera (Grape) Seed Extract*', 'Ginkgo Biloba Leaf Extract*', 'Fucus Vesicolosus (Bladderwrack) Extract*', 'Litchi Chinensis (Lychee) Fruit Extract*', 'Rubus Idaeus (Raspberry) Seed Extract*', 'Hydrolysed Silk (Soie)', 'Ethylhexylglycerine', 'Glycyrrhiza Glabra (Licorice) Extract*', 'Mica', 'CI 77891 (Titanium Dioxide)', 'CI77491 (Iron Oxides)', 'CI 17200 (Red 33)', 'CI 42090 (Blue 1)', 'CI 19140 (Yellow 5).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,St. Moriz,instant-self-tanning-mousse,4.7,"['Aqua (Water)', 'Dihydroxyacetone', 'Propylene Glycol', 'Ethoxydiglycol', 'Polysorbate 20', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Citric Acid', '2-Bromo-2-Nitropropane-1', '3-Diol', 'Coumarin', 'Citronellol', 'Alpha-Isomethyl Ionone,Butylphenyl Methylpropional', 'Eugenol', 'CI 16035 (Red40)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1).']",17,814,12,"'Aqua (Water)', 'Dihydroxyacetone', 'Propylene Glycol', 'Ethoxydiglycol', 'Polysorbate 20', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Citric Acid', '2-Bromo-2-Nitropropane-1', '3-Diol', 'Coumarin', 'Citronellol', 'Alpha-Isomethyl Ionone,Butylphenyl Methylpropional', 'Eugenol', 'CI 16035 (Red40)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Origins,travel-size-original-skin-matte-moisturizer-with-willowherb,3.2,"['Water\\Aqua\\Eau ', 'Dimethicone ', 'Alcohol Denat. ', 'Glycerin ', 'Silica ', 'Butylene Glycol ', 'Citrus Aurantium Dulcis (Orange) Peel Oil*', 'Citrus Limon (Lemon) Peel Oil*', 'Pelargonium Graveolens Flower Oil*', 'Lavandula Angustifolia (Lavender) Oil*', 'Amyris Balsamifera Bark Oil*', 'Citrus Aurantium Bergamia (Bergamot) Fruit Oil*', 'Eugenia Caryophyllus (Clove) Leaf Oil*', 'Rosa Damascena Flower Oil*', 'Eucalyptus Globulus Leaf Oil*', 'Zingiber Officinale (Ginger) Root Oil*', 'Mentha Viridis (Spearmint) Leaf Oil*', 'Limonene', 'Linalool', 'Citronellol', 'Citral', 'Geraniol', 'Eugenol ', 'Dimethicone Crosspolymer ', 'Ammonium Acryloyldimethyltaurate/Vp Copolymer ', 'Pyrus Malus (Apple) Fruit Extract ', 'Cucumis Sativus (Cucumber) Fruit Extract ', 'Epilobium Angustifolium Flower\\Leaf\\Stem Extract ', 'Cistus Incanus Flower/Leaf/Stem Extract ', 'Sucrose** ', 'Bambusa Vulgaris (Bamboo) Extract ', 'Pisum Sativum (Pea) Extract ', 'Castanea Sativa (Chestnut) Seed Extract ', 'Albizia Julibrissin Bark Extract ', 'Salicylic Acid ', 'Caffeine ', 'Arginine ', 'Sodium Hyaluronate ', 'Scutellaria Baicalensis Root Extract ', 'Laminaria Saccharina Extract ', 'Laminaria Digitata Extract ', 'Phospholipids ', 'Hydrolyzed Jojoba Esters ', 'Glucosamine Hcl ', 'Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone ', 'Dimethicone/Vinyl Dimethicone Crosspolymer ', ""Beeswax\\Cera Alba\\Cire D'Abeille "", 'Caprylyl Glycol ', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer ', 'Tocopheryl Acetate ', 'Tromethamine ', 'Silica Silylate ', 'Hexylene Glycol ', 'Sodium Polyacrylate ', 'Disodium Edta ', 'Phenoxyethanol ', 'Mica ', 'Titanium Dioxide (Ci 77891) ', 'Iron Oxides (Ci 77491)* Essential Oil** Organic Sucrose (Brown Sugar)Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",59,1,20,"'Water\\Aqua\\Eau ', 'Dimethicone ', 'Alcohol Denat. ', 'Glycerin ', 'Silica ', 'Butylene Glycol ', 'Citrus Aurantium Dulcis (Orange) Peel Oil*', 'Citrus Limon (Lemon) Peel Oil*', 'Pelargonium Graveolens Flower Oil*', 'Lavandula Angustifolia (Lavender) Oil*', 'Amyris Balsamifera Bark Oil*', 'Citrus Aurantium Bergamia (Bergamot) Fruit Oil*', 'Eugenia Caryophyllus (Clove) Leaf Oil*', 'Rosa Damascena Flower Oil*', 'Eucalyptus Globulus Leaf Oil*', 'Zingiber Officinale (Ginger) Root Oil*', 'Mentha Viridis (Spearmint) Leaf Oil*', 'Limonene', 'Linalool', 'Citronellol', 'Citral', 'Geraniol', 'Eugenol ', 'Dimethicone Crosspolymer ', 'Ammonium Acryloyldimethyltaurate/Vp Copolymer ', 'Pyrus Malus (Apple) Fruit Extract ', 'Cucumis Sativus (Cucumber) Fruit Extract ', 'Epilobium Angustifolium Flower\\Leaf\\Stem Extract ', 'Cistus Incanus Flower/Leaf/Stem Extract ', 'Sucrose** ', 'Bambusa Vulgaris (Bamboo) Extract ', 'Pisum Sativum (Pea) Extract ', 'Castanea Sativa (Chestnut) Seed Extract ', 'Albizia Julibrissin Bark Extract ', 'Salicylic Acid ', 'Caffeine ', 'Arginine ', 'Sodium Hyaluronate ', 'Scutellaria Baicalensis Root Extract ', 'Laminaria Saccharina Extract ', 'Laminaria Digitata Extract ', 'Phospholipids ', 'Hydrolyzed Jojoba Esters ', 'Glucosamine Hcl ', 'Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone ', 'Dimethicone/Vinyl Dimethicone Crosspolymer ', ""Beeswax\\Cera Alba\\Cire D'Abeille "", 'Caprylyl Glycol ', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer ', 'Tocopheryl Acetate ', 'Tromethamine ', 'Silica Silylate ', 'Hexylene Glycol ', 'Sodium Polyacrylate ', 'Disodium Edta ', 'Phenoxyethanol ', 'Mica ', 'Titanium Dioxide (Ci 77891) ', 'Iron Oxides (Ci 77491)* Essential Oil** Organic Sucrose (Brown Sugar)Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,La Roche-Posay,anthelios-50-daily-face-primer-with-sunscreen-spf-50,4.5,"['Active: Avobenzone 3% (Sunscreen)', 'Homosalate 10% (Sunscreen)', 'Octisalate 5% (Sunscreen)', 'Octocrylene 5% (Sunscreen)', 'Oxybenzone 6% (Sunscreen).Inactive: Dimethicone', 'C12-15 Alkyl Benzoate', 'Talc', 'Diisopropyl Sebacate', 'Silica Silylate', 'Glycerin', 'Trimethylsiloxysilicate', 'Dimethicone Crosspolymer', 'Water', 'Diethylhexyl Sryingylidenemalonate', 'Cassia Alata Leaf Extract', 'Maltodextrin.']",16,82,39,"'Active: Avobenzone 3% (Sunscreen)', 'Homosalate 10% (Sunscreen)', 'Octisalate 5% (Sunscreen)', 'Octocrylene 5% (Sunscreen)', 'Oxybenzone 6% (Sunscreen).Inactive: Dimethicone', 'C12-15 Alkyl Benzoate', 'Talc', 'Diisopropyl Sebacate', 'Silica Silylate', 'Glycerin', 'Trimethylsiloxysilicate', 'Dimethicone Crosspolymer', 'Water', 'Diethylhexyl Sryingylidenemalonate', 'Cassia Alata Leaf Extract', 'Maltodextrin.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
387,St. Tropez,applicator-mitt,4.3,"['Made from: 88% Polyester', '5% Nylon', 'and 7% Polyurethane.']",3,709,6,"'Made from: 88% Polyester', '5% Nylon', 'and 7% Polyurethane.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,La Roche-Posay,anthelios-50-mineral-ultra-light-sunscreen-fluid-spf-50,4.8,"['Active: Titanium Dioxide 6% (sunscreen)', 'Zinc Oxide 5% (sunscreen).Inactive: Undecane', 'Triethylhexanoin', 'Isohexadecane', 'Nylon-12', 'Caprylyl Methicone', 'Butyloctyl Salicylate', 'Phenethyl Benzoate', 'Styrene/Acrylates Copolymer', 'Silica', 'Tridecane', 'Dicaprylyl Carbonate', 'Dicaprylyl Ether', 'Talc', 'Dimethicone/PEG-10/15 Crosspolymer', 'Aluminum Stearate', 'Pentylene Glycol', 'PEG-9 Olydimethylsiloxyethyl Dimethicone', 'Alumina,Polyhydroxystearic Acid', 'Phenoxyethanol', 'Magnesium Sulfate', 'Propylene Glycol', 'Caprylyl Glycol', 'PEG-8 Laurate', 'Disteardimonium Hectorite', 'Triethoxycaprylylsilane', 'Diethylhexyl Syringylidenemalonate', 'Tocopherol', 'Propylene Carbonate', 'Cassia Alata Leaf Extract', 'Maltodextrin', 'Benzoic Acid', 'PEG-9.']",33,213,36,"'Active: Titanium Dioxide 6% (sunscreen)', 'Zinc Oxide 5% (sunscreen).Inactive: Undecane', 'Triethylhexanoin', 'Isohexadecane', 'Nylon-12', 'Caprylyl Methicone', 'Butyloctyl Salicylate', 'Phenethyl Benzoate', 'Styrene/Acrylates Copolymer', 'Silica', 'Tridecane', 'Dicaprylyl Carbonate', 'Dicaprylyl Ether', 'Talc', 'Dimethicone/PEG-10/15 Crosspolymer', 'Aluminum Stearate', 'Pentylene Glycol', 'PEG-9 Olydimethylsiloxyethyl Dimethicone', 'Alumina,Polyhydroxystearic Acid', 'Phenoxyethanol', 'Magnesium Sulfate', 'Propylene Glycol', 'Caprylyl Glycol', 'PEG-8 Laurate', 'Disteardimonium Hectorite', 'Triethoxycaprylylsilane', 'Diethylhexyl Syringylidenemalonate', 'Tocopherol', 'Propylene Carbonate', 'Cassia Alata Leaf Extract', 'Maltodextrin', 'Benzoic Acid', 'PEG-9.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Clinique,super-city-block-broad-spectrum-spf-40,4.7,"['Active: Octinoxate 7.50%', 'Octisalate 2.00%', 'Titanium Dioxide 7.30%', 'Zinc Oxide 9.60%. Inactive: Water / Aqua / Eau', 'Trioctyldodecyl Citrate', 'Butylene Glycol', 'Dimethicone', 'Octyldodecyl Neopentanoate', 'Steareth-2', 'Silica', 'Rosa Roxburghii Fruit Extract', 'Citrus Unshiu Peel Extract', 'Porphyra Yezoensis (Algae) Extract', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Saccharomyces Lysate Extract', 'Cucumis Sativus (Cucumber) Fruit Extract', 'Betula Alba (Birch) Bark Extract', ""Hordeum Vulgare (Barley) Extract / Extrait D'Orge"", 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Helianthus Annuus (Sunflower) Seedcake', 'Gentiana Lutea (Gentian) Root Extract', 'Yeast Extract / Faex / Extrait De Levure', 'Sodium Rna', 'Magnesium Ascorbyl Phosphate', 'Dipotassium Glycyrrhizate', 'Tocopheryl Acetate', 'Pantethine', 'Squalane', 'Polyglyceryl-6 Polyricinoleate', 'Propylene Glycol Dicaprate', 'Chamomilla Recutita (Matricaria)', 'Hexylene Glycol', 'PEG / PPG-18 / 18 Dimethicone', 'Caprylyl Glycol', 'Barium Sulfate', 'Polyethylene', 'Magnesium Aluminum Silicate', 'Lecithin', 'Ceteth-2', 'PEG-40 Stearate', 'Sodium Stearate', 'Steareth-20', 'Sorbitan Tristearate', 'Isopropyl Titanium Triisostearate', 'Xanthan Gum', 'Stearic Acid', 'Aluminum Hydroxide', 'Citric Acid', 'Disodium EDTA', 'BHT', 'Phenoxyethanol', 'Mica', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Titanium Dioxide (CI 77891).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",56,496,26,"'Active: Octinoxate 7.50%', 'Octisalate 2.00%', 'Titanium Dioxide 7.30%', 'Zinc Oxide 9.60%. Inactive: Water / Aqua / Eau', 'Trioctyldodecyl Citrate', 'Butylene Glycol', 'Dimethicone', 'Octyldodecyl Neopentanoate', 'Steareth-2', 'Silica', 'Rosa Roxburghii Fruit Extract', 'Citrus Unshiu Peel Extract', 'Porphyra Yezoensis (Algae) Extract', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Saccharomyces Lysate Extract', 'Cucumis Sativus (Cucumber) Fruit Extract', 'Betula Alba (Birch) Bark Extract', ""Hordeum Vulgare (Barley) Extract / Extrait D'Orge"", 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Helianthus Annuus (Sunflower) Seedcake', 'Gentiana Lutea (Gentian) Root Extract', 'Yeast Extract / Faex / Extrait De Levure', 'Sodium Rna', 'Magnesium Ascorbyl Phosphate', 'Dipotassium Glycyrrhizate', 'Tocopheryl Acetate', 'Pantethine', 'Squalane', 'Polyglyceryl-6 Polyricinoleate', 'Propylene Glycol Dicaprate', 'Chamomilla Recutita (Matricaria)', 'Hexylene Glycol', 'PEG / PPG-18 / 18 Dimethicone', 'Caprylyl Glycol', 'Barium Sulfate', 'Polyethylene', 'Magnesium Aluminum Silicate', 'Lecithin', 'Ceteth-2', 'PEG-40 Stearate', 'Sodium Stearate', 'Steareth-20', 'Sorbitan Tristearate', 'Isopropyl Titanium Triisostearate', 'Xanthan Gum', 'Stearic Acid', 'Aluminum Hydroxide', 'Citric Acid', 'Disodium EDTA', 'BHT', 'Phenoxyethanol', 'Mica', 'Iron Oxides (CI 77491', 'CI 77492', 'CI 77499)', 'Titanium Dioxide (CI 77891).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,St. Tropez,gradual-tan-classic-everyday-body-lotion,4.6,"['Aqua (Water)', 'Caprylic/Capric Triglyceride', 'Aluminum Starch Octenylsuccinate', 'Butylene Glycol', 'Cetearyl Alcohol', 'Cetearyl Glucoside', 'Glycerin', 'Isononyl Isononanoate', 'Cyclopentasiloxane', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Dihydroxyacetone', 'Cyclohexasiloxane', 'Ethoxydiglycol', 'Ceteareth-20', 'Phenoxyethanol', 'Saccharide Isomerate', 'Parfum (Fragrance)', 'Caprylyl Glycol', 'Polysorbate 60', 'Sorbitan Isostearate', 'Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate', 'Linalool', 'Hexyl Cinnamal', 'Benzyl Salicylate', 'Butylphenyl Methylpropional', 'Citronellol', 'Limonene', 'Geraniol', 'Hydroxycitronellal', 'Citric Acid', 'Sodium Citrate', 'Alpha-Isomethyl Ionone', 'Anise Alcohol', 'Coumarin.']",34,157,25,"'Aqua (Water)', 'Caprylic/Capric Triglyceride', 'Aluminum Starch Octenylsuccinate', 'Butylene Glycol', 'Cetearyl Alcohol', 'Cetearyl Glucoside', 'Glycerin', 'Isononyl Isononanoate', 'Cyclopentasiloxane', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Dihydroxyacetone', 'Cyclohexasiloxane', 'Ethoxydiglycol', 'Ceteareth-20', 'Phenoxyethanol', 'Saccharide Isomerate', 'Parfum (Fragrance)', 'Caprylyl Glycol', 'Polysorbate 60', 'Sorbitan Isostearate', 'Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate', 'Linalool', 'Hexyl Cinnamal', 'Benzyl Salicylate', 'Butylphenyl Methylpropional', 'Citronellol', 'Limonene', 'Geraniol', 'Hydroxycitronellal', 'Citric Acid', 'Sodium Citrate', 'Alpha-Isomethyl Ionone', 'Anise Alcohol', 'Coumarin.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,ULTA,spf-50-sunscreen-rose-water-setting-spray,4.7,"['Active Ingredients: Avobenzone-3%', 'Homosalate-10%', 'Octisalate-5%', 'Octocrylene-2.75%', 'Oxybenzone-4%Inactive Ingredients: SD Alcohol 40-B', 'Cyclopentasiloxane', 'VA/Butyl Maleate/Isobornyl Acrylate Copolymer', 'Water', 'Silica Silylate', 'Rosa Damascena Flower Water', 'Mentha Viridis (Spearmint) Leaf Oil', 'Bisabolol', 'Polyester-8', 'Tocopheryl Acetate', 'Ascorbyl Palmitate', 'Glycine Soja (Soybean) Oil', 'Glycerin', 'Camellia Oleifera (Green Tea) Leaf Extract', 'Benzyl Alcohol', 'Aloe Barbadensis Leaf Extract', 'Dehydroacetic Acid', 'Sodium Hyaluronate. ']",22,142,9,"'Active Ingredients: Avobenzone-3%', 'Homosalate-10%', 'Octisalate-5%', 'Octocrylene-2.75%', 'Oxybenzone-4%Inactive Ingredients: SD Alcohol 40-B', 'Cyclopentasiloxane', 'VA/Butyl Maleate/Isobornyl Acrylate Copolymer', 'Water', 'Silica Silylate', 'Rosa Damascena Flower Water', 'Mentha Viridis (Spearmint) Leaf Oil', 'Bisabolol', 'Polyester-8', 'Tocopheryl Acetate', 'Ascorbyl Palmitate', 'Glycine Soja (Soybean) Oil', 'Glycerin', 'Camellia Oleifera (Green Tea) Leaf Extract', 'Benzyl Alcohol', 'Aloe Barbadensis Leaf Extract', 'Dehydroacetic Acid', 'Sodium Hyaluronate. '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
392,Clinique,clinique-men-face-bronzer,4.8,"['Water / Aqua / Eau', 'Butylene Glycol', 'Tromethamine', 'Carbomer', 'Caprylyl Glycol', 'Polysorbate 80', 'Disodium EDTA', 'Phenoxyethanol', 'Potassium Sorbate', 'Yellow 5 (CI 19140)', 'Red 33 (CI 17200)', 'Blue 1 (CI 42090).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']",12,102,21,"'Water / Aqua / Eau', 'Butylene Glycol', 'Tromethamine', 'Carbomer', 'Caprylyl Glycol', 'Polysorbate 80', 'Disodium EDTA', 'Phenoxyethanol', 'Potassium Sorbate', 'Yellow 5 (CI 19140)', 'Red 33 (CI 17200)', 'Blue 1 (CI 42090).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,La Roche-Posay,anthelios-60-face-sunscreen-combination-skin-spf-60,5.0,"['Active: Avobenzone 3% (sunscreen)', 'Homosalate 10.72% (sunscreen)', 'Octisalate 3.21% (sunscreen)', 'Octocrylene 6% (sunscreen)', 'Oxybenzone 3.86% (sunscreen).Inactive: Water', 'Cyclopentasiloxane', 'Alcohol Denat.', 'Silica', 'Dicaprylyl Ether', 'Styrene/Acrylates Copolymer', 'Diethylhexyl Syringylidenemalonate', 'PEG-30 Dipolyhydroxystearate', 'Dimethicone', 'Cyclohexasiloxane', 'Polymethylsilsesquioxane', 'Nylon-12', 'Dicaprylyl Carbonate', 'Phenoxyethanol', 'Lauryl', 'PEG/PPG-18/18Methicone', 'Sodium Chloride', 'Caprylyl Glycol', 'PEG-8 Laurate', 'Caprylic/Capric Triglyceride', 'Poly C10-30 Alkyl Acrylate', 'Disteardimonium Hectorite', 'Isostearyl Alcohol', 'P-Anisic Acid', 'Disodium EDTA', 'Cassia Alata Leaf Extract', 'Maltodextrin', 'Dodecene', 'Poloxamer 407.']",33,110,29,"'Active: Avobenzone 3% (sunscreen)', 'Homosalate 10.72% (sunscreen)', 'Octisalate 3.21% (sunscreen)', 'Octocrylene 6% (sunscreen)', 'Oxybenzone 3.86% (sunscreen).Inactive: Water', 'Cyclopentasiloxane', 'Alcohol Denat.', 'Silica', 'Dicaprylyl Ether', 'Styrene/Acrylates Copolymer', 'Diethylhexyl Syringylidenemalonate', 'PEG-30 Dipolyhydroxystearate', 'Dimethicone', 'Cyclohexasiloxane', 'Polymethylsilsesquioxane', 'Nylon-12', 'Dicaprylyl Carbonate', 'Phenoxyethanol', 'Lauryl', 'PEG/PPG-18/18Methicone', 'Sodium Chloride', 'Caprylyl Glycol', 'PEG-8 Laurate', 'Caprylic/Capric Triglyceride', 'Poly C10-30 Alkyl Acrylate', 'Disteardimonium Hectorite', 'Isostearyl Alcohol', 'P-Anisic Acid', 'Disodium EDTA', 'Cassia Alata Leaf Extract', 'Maltodextrin', 'Dodecene', 'Poloxamer 407.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
394,Loving Tan,bronze-shimmer-luminous-cream,4.6,"['Water (Aqua)', 'Caprylic/Capric Triglyceride (and) Di-PPG-3 Myristyl Ether Adipate (and) Sorbitan Isostearate', 'Glyceryl Stearate (and) PEG-100 Stearate', 'Phenoxyethanol (and) Ethylhexylglycerin,Propanediol', 'Cetearyl Alcohol', 'Cetearyl Ethylhexanoate (and) Isopropyl Myristate', 'Aloe Barbadensis Leaf Juice', 'Punica Granatum (Pomegranate) Fruit Extract', 'Coffea Arabica (Coffee) Seed Extract', 'Potassium Sorbate', 'Glycerol Stearate', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Fragrance (Parfum)', 'Triethanolamine', 'Mica (CI 77019)', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', '77492', 'CI 77499)', 'D&C Red 33 (CI 17200)', 'FD&C Red 40 (CI16035)', 'FD&C Yellow 6 (CI15985)', 'FD&C Yellow 5 (CI 19140)', 'FD&C Blue 1 (CI 42090).']",24,19,32,"'Water (Aqua)', 'Caprylic/Capric Triglyceride (and) Di-PPG-3 Myristyl Ether Adipate (and) Sorbitan Isostearate', 'Glyceryl Stearate (and) PEG-100 Stearate', 'Phenoxyethanol (and) Ethylhexylglycerin,Propanediol', 'Cetearyl Alcohol', 'Cetearyl Ethylhexanoate (and) Isopropyl Myristate', 'Aloe Barbadensis Leaf Juice', 'Punica Granatum (Pomegranate) Fruit Extract', 'Coffea Arabica (Coffee) Seed Extract', 'Potassium Sorbate', 'Glycerol Stearate', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Fragrance (Parfum)', 'Triethanolamine', 'Mica (CI 77019)', 'Titanium Dioxide (CI 77891)', 'Iron Oxides (CI 77491', '77492', 'CI 77499)', 'D&C Red 33 (CI 17200)', 'FD&C Red 40 (CI16035)', 'FD&C Yellow 6 (CI15985)', 'FD&C Yellow 5 (CI 19140)', 'FD&C Blue 1 (CI 42090).'",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Vita Liberata,beauty-blur-skin-tone-optimiser,4.6,"['Aloe Barbadensis Leaf Juice*', 'Glycerin*', 'Cetearyl Alcohol', 'Heptyl Undecylenate', 'Cetyl Alcohol', 'Glyceryl Stearate', 'Isohexadecane', 'Panthenol', 'Ethylhexyl Salicylate', 'Butyrospermum Parkii (Shea) Butter*', 'Tocopheryl Acetate', 'Hyaluronic Acid', 'Sodium Benzoate', 'Potassium Sorbate', 'Synthetic Fluorophlogopite', 'Homosalate', 'Hydrolysed Silk', 'Tin Oxide', 'CI 77891 (Titanium Dioxide)', 'CI 77491 (Iron Oxide)', 'CI 77492 (Iron Oxide)', 'CI 77499 (Iron Oxide)', 'CI 17200 (Red 33)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1) *Organic / Organique']",25,12,40,"'Aloe Barbadensis Leaf Juice*', 'Glycerin*', 'Cetearyl Alcohol', 'Heptyl Undecylenate', 'Cetyl Alcohol', 'Glyceryl Stearate', 'Isohexadecane', 'Panthenol', 'Ethylhexyl Salicylate', 'Butyrospermum Parkii (Shea) Butter*', 'Tocopheryl Acetate', 'Hyaluronic Acid', 'Sodium Benzoate', 'Potassium Sorbate', 'Synthetic Fluorophlogopite', 'Homosalate', 'Hydrolysed Silk', 'Tin Oxide', 'CI 77891 (Titanium Dioxide)', 'CI 77491 (Iron Oxide)', 'CI 77492 (Iron Oxide)', 'CI 77499 (Iron Oxide)', 'CI 17200 (Red 33)', 'CI 19140 (Yellow 5)', 'CI 42090 (Blue 1) *Organic / Organique'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
396,Olay,luminous-whip-face-moisturizer-spf-25,4.4,"['Avobenzone 3.0%', 'Homosalate 8.0%', 'Octisalate 4.0%', 'Octocrylene 5.0%']",4,6,38,"'Avobenzone 3.0%', 'Homosalate 8.0%', 'Octisalate 4.0%', 'Octocrylene 5.0%'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
397,Clarins,radiance-plus-golden-glow-booster,4.6,"['Water', 'Alcohol', 'Glycerin', 'Pentylene Glycol', 'Phenoxyethanol', 'Xanthan Gum,Caramel', 'Ethylene Brassylate.']",7,39,32,"'Water', 'Alcohol', 'Glycerin', 'Pentylene Glycol', 'Phenoxyethanol', 'Xanthan Gum,Caramel', 'Ethylene Brassylate.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
