ProductName,BrandName,ChemicalCount,DiscontinuedDate,ChemicalName,Discontinued
06 ALL-IN-ONE CHEEK COLOUR SHADE: GUAVA,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 ALL-IN-ONE FACE BASE,The Body Shop,1,0,'Titanium dioxide',1
06 All In One Face Base,The Body Shop,1,0,'Titanium dioxide',1
06 COLOUR CRUSH SHINE LIP COLOUR SHADE: TRULY MADLY DEEPLY,The Body Shop,1,0,'Titanium dioxide',1
06 COLOURGLIDE SHINE LIP COLOUR SHADE: VINTAGE ROSE,The Body Shop,1,0,'Titanium dioxide',1
06 CONCEALER,The Body Shop,1,02/19/2014,'Titanium dioxide',0
06 CONCEALER PENCIL,The Body Shop,1,0,'Titanium dioxide',1
06 Cheek Blush Shade: Sunset Pink,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 Cream Eye Colour Shade: Cashmere,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 EYE COLOUR SHADE: STARLIGHT,The Body Shop,1,0,'Titanium dioxide',1
06 Eye Colour Shade: Molten Bronze,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 Eye Definer Shade: French Navy,The Body Shop,1,0,'Titanium dioxide',1
06 Eye Shimmer,The Body Shop,1,02/11/2014,'Titanium dioxide',0
06 FRUITY LIPSTICK,L�OCCITANE EN PROVENCE,1,0,'Titanium dioxide',1
06 Flawless Skin Protecting Foundation SPF 25,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 Foundation SPF 25,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 Hi-shine Lip Treatment Party Pink,The Body Shop,1,07/10/2013,'Titanium dioxide',0
06 Lip Colour Shade: Clover Pink,The Body Shop,1,02/11/2014,'Titanium dioxide',0
06 Lip Liner Shade: Mahogany,The Body Shop,1,0,'Titanium dioxide',1
06 Moisture Foundation SPF 15,The Body Shop,1,0,'Titanium dioxide',1
06 Oil-free Balancing Foundation SPF 15,The Body Shop,1,0,'Titanium dioxide',1
06 Sheer Lip Shine: Sheer Blush,The Body Shop,1,07/10/2013,'Titanium dioxide',0
060 FRUITY LIPSTICK,L�OCCITANE EN PROVENCE,1,0,'Titanium dioxide',1
065 ALL-IN-ONE FACE BASE,The Body Shop,1,0,'Titanium dioxide',1
07 ALL-IN-ONE CHEEK COLOUR SHADE: AMBER,The Body Shop,1,0,'Titanium dioxide',1
07 CONCEALER,The Body Shop,1,07/10/2013,'Titanium dioxide',0
07 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
07 Eye Colour Shade: Sapphire,The Body Shop,1,0,'Titanium dioxide',1
07 Eye Definer Shade: Blue Smoke,The Body Shop,1,07/10/2013,'Titanium dioxide',0
07 Eye Shimmer,The Body Shop,1,07/10/2013,'Titanium dioxide',0
07 Lip Colour Shade: Rose Pink,The Body Shop,1,07/10/2013,'Titanium dioxide',0
07 Moisture Foundation SPF 15,The Body Shop,1,0,'Titanium dioxide',1
07 Oil-free Balancing Foundation,The Body Shop,1,0,'Titanium dioxide',1
07 Sheer Lip Shine Shade: Sheer Caramel,The Body Shop,1,02/11/2014,'Titanium dioxide',0
07 Ultra Smooth Foundation,The Body Shop,1,07/11/2013,'Titanium dioxide',0
070 FRUITY LIPSTICK,L�OCCITANE EN PROVENCE,1,0,'Titanium dioxide',1
08 ALL-IN-ONE CHEEK COLOUR SHADE: COOKIE,The Body Shop,1,0,'Titanium dioxide',1
08 CONCEALER,The Body Shop,1,07/10/2013,'Titanium dioxide',0
08 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
08 Eye Colour Shade: Amethyst,The Body Shop,1,0,'Titanium dioxide',1
08 Eye Definer Shade: Slate,The Body Shop,1,07/10/2013,'Titanium dioxide',0
08 Eye Shimmer,The Body Shop,1,02/11/2014,'Titanium dioxide',0
08 Lip Liner Shade: Mauve,The Body Shop,1,07/10/2013,'Titanium dioxide',0
08 Moisture Foundation SPF 15,The Body Shop,1,07/11/2013,'Titanium dioxide',0
08 Oil-free Balancing Foundation,The Body Shop,1,0,'Titanium dioxide',1
08 Sheer Lip Shine Shade: Sheer Peach,The Body Shop,1,02/11/2014,'Titanium dioxide',0
08 Ultra Smooth Foundation,The Body Shop,1,07/10/2013,'Titanium dioxide',0
080 FRUITY LIPSTICK,L�OCCITANE EN PROVENCE,1,0,'Titanium dioxide',1
09 ALL-IN-ONE CHEEK COLOUR SHADE: TRUFFLE,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Eye Colour Matte,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Eye Definer Shade: Olive,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Hi-shine Lip Treatment: Stop Violence In The Home,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Lip Colour Shade: Silvered Plum,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Lip Liner Shade: Brown,The Body Shop,1,07/10/2013,'Titanium dioxide',0
09 Oil-free Balancing Foundation SPF15,The Body Shop,1,0,'Titanium dioxide',1
09 Sheer Lip Shine Shade: Rose Shimmer,The Body Shop,1,07/10/2013,'Titanium dioxide',0
1 COULEUR Fard � Paupi�res Impact Couleur Effet Lissant / Ultra-Smooth High Impact Eyeshadow,Parfums Christian Dior,1,0,'Titanium dioxide',1
1 COULEUR Fard � Paupi�res Impact Couleur Effet Lissant Ultra-Smooth High Impact Eyeshadow,Parfums Christian Dior,1,0,'Titanium dioxide',1
1 Step Gel Polish,Fingerpaints,1,0,'Titanium dioxide',1
1 Step LED Nail Gel - Hopeless Romantic,Red Carpet Manicure,1,0,'Titanium dioxide',1
1# Antioxidant Toning Cleanser,Dermaquest Anti Oxd Clr,1,0,'Cocamide diethanolamine',1
1.2Z FOUNDATION TUBE,DONNA MICHELLE,1,0,'Titanium dioxide',1
1.5MM Mechanical Gel Eye Liner,Hourglass Cosmetics,1,0,'Titanium dioxide',1
10,Benefit Cosmetics,1,0,'Titanium dioxide',1
10 ALL-IN-ONE CHEEK COLOUR SHADE: CHERRYADE,The Body Shop,1,0,'Titanium dioxide',1
10 COLOURGLIDE SHINE LIP COLOUR SHADE: COPPER MINE,The Body Shop,1,0,'Titanium dioxide',1
10 Corso Como Bath Pearls,10 Corso Como,1,0,'Titanium dioxide',1
10 Corso Como Bubble Bath,10 Corso Como,1,0,'Cocamide diethanolamine',1
10 Corso Como Shower Oil,10 Corso Como,1,0,'Cocamide diethanolamine',1
10 EYE DEFINER SHADE: BRILLIANT BLUE,The Body Shop,1,0,'Titanium dioxide',1
10 Eye Colour matte,The Body Shop,1,07/10/2013,'Titanium dioxide',0
10 FLAVOURED LIP GLOSS: COCONUT,The Body Shop,1,0,'Titanium dioxide',1
10 Hi-shine Lip Treatment Shade: Perfectly Pink,The Body Shop,1,07/10/2013,'Titanium dioxide',0
10 Lip Colour Shade: Soft Heather,The Body Shop,1,07/15/2013,'Titanium dioxide',0
10 Lip Liner Shade: Pink Brown,The Body Shop,1,0,'Titanium dioxide',1
10 Liquid Lip Colour Shade: Sunrise Pink,The Body Shop,1,02/11/2014,'Titanium dioxide',0
10 ML LIPGLOSS TUBE,Glee,1,0,'Titanium dioxide',1
10 Oil-free Balancing Foundation SPF 15,The Body Shop,1,0,'Titanium dioxide',1
10 SHADES OF SAMBA WATERPROOF EYELINER SET,SEPHORA,1,0,'Titanium dioxide',1
10 Volume Moisturizing Creme Developer,Affirm MoisturColor,1,06/23/2014,'Phenacetin',0
10-YEAR ANNIVERSARY EYESHADOW PALETTE,KAT VON D BEAUTY,3,0,"'Talc', 'Mica', 'Titanium dioxide'",1
100% Natural Lip Liner,bareMinerals,1,0,'Titanium dioxide',1
100% Natural Lipcolor,bareMinerals,1,0,'Titanium dioxide',1
100% Natural Lipgloss,bareMinerals,1,0,'Titanium dioxide',1
1000 Lashes Fiber Weave Mascara,Hard Candy,1,0,'Titanium dioxide',1
1000 Lashes Fiber Weave Primer,Hard Candy,1,0,'Titanium dioxide',1
1000 Lashes Mascara,Hard Candy,1,0,'Titanium dioxide',1
1000 Millihelens,Lush Manufacturing Ltd,1,0,'Cosmetic talc',1
1000 Plus System Lotion Skin Cleanser 1000,PRO�LINK�,1,10/31/2009,'Cocamide diethanolamine',0
101 ATTICA MARBLE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
101 COLOUR CRUSH SHADE: GOLDEN GIRL,The Body Shop,1,0,'Titanium dioxide',1
101 LIP COLOUR SHADE: RED SIREN,The Body Shop,1,07/10/2013,'Titanium dioxide',0
105 COLOUR CRUSH SHADE: OH HONEY,The Body Shop,1,0,'Titanium dioxide',1
105 GIZA STONE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
105 LIP COLOUR SHADE: CORAL CUTIE,The Body Shop,1,0,'Titanium dioxide',1
108 Degrees Laquer,China Glaze,1,0,'Titanium dioxide',1
11 COLOUR CRUSH SHINE LIP COLOUR SHADE: NUDE ALLURE,The Body Shop,1,0,'Titanium dioxide',1
11 COLOURGLIDE SHINE LIP COLOUR SHADE: RARE CORAL,The Body Shop,1,0,'Titanium dioxide',1
11 Eye Definer Shade: Vibrant Emerald,The Body Shop,1,0,'Titanium dioxide',1
11 Hi-shine Lip Treatment Shade: Juicy Peach,The Body Shop,1,07/10/2013,'Titanium dioxide',0
11 Lip Colour Shade: Plum,The Body Shop,1,07/15/2013,'Titanium dioxide',0
11 Lip Liner Shade: Nude,The Body Shop,1,0,'Titanium dioxide',1
11 Liquid Lip Colour Shade: Raspberry,The Body Shop,1,07/12/2013,'Titanium dioxide',0
110 COLOUR CRUSH LIP COLOUR SHADE: CORAL BLUSH,The Body Shop,1,0,'Titanium dioxide',1
110 COLOUR CRUSH SHADE: SAND BY ME,The Body Shop,1,07/10/2013,'Titanium dioxide',0
110 LIP COLOUR SHADE: CORAL BLUSH,The Body Shop,1,0,'Titanium dioxide',1
110 SAHARA DUNE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
115 AZTEC GOLD EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
115 COLOUR CRUSH SHADE: BE MY CLEMENTINE,The Body Shop,1,0,'Titanium dioxide',1
115 LIP COLOUR SHADE: ENRAPTURED RED,The Body Shop,1,07/10/2013,'Titanium dioxide',0
12 COLOR DAILY EYE PALETTE,BEAUTY TREATS,1,0,'Titanium dioxide',1
12 COLOUR CRUSH SHINE LIP COLOUR SHADE: POPPY THE QUESTION,The Body Shop,1,0,'Titanium dioxide',1
12 COLOURGLIDE SHINE LIP COLOUR SHADE: RUBY SPARKLE,The Body Shop,1,0,'Titanium dioxide',1
12 EYE DEFINER SHADE: SHIMMERING STEEL,The Body Shop,1,0,'Titanium dioxide',1
12 Eye Definer Shade: Shimmering Steel,The Body Shop,1,0,'Titanium dioxide',1
12 FLAVOURED LIP GLOSS: VANILLA,The Body Shop,1,0,'Titanium dioxide',1
12 Lip Colour Shade: Damson,The Body Shop,1,07/15/2013,'Titanium dioxide',0
12 Lip Liner Shade: Soft Red,The Body Shop,1,07/10/2013,'Titanium dioxide',0
12 Well Eyeshadow Compact,Urban Outfitters,1,0,'Titanium dioxide',1
120 INDIAN ROSE QUARTZ EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
120 LIP COLOUR SHADE: RASPBERRY IN LOVE,The Body Shop,1,0,'Titanium dioxide',1
125 COLOUR CRUSH SHADE: CHAMPAGNE KISS,The Body Shop,1,0,'Titanium dioxide',1
125 LIP COLOUR SHADE: CRAZY SEXY CRIMSON,The Body Shop,1,0,'Titanium dioxide',1
125 OREGON SUNSTONE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
13 COLOUR CRUSH SHINE LIP COLOUR SHADE: BREATHLESS BERRY,The Body Shop,1,0,'Titanium dioxide',1
13 COLOURGLIDE SHINE LIP COLOUR SHADE: ROSE QUARTZ,The Body Shop,1,0,'Titanium dioxide',1
13 EYE COLOUR MATTE,The Body Shop,1,02/11/2014,'Titanium dioxide',0
13 Hi-shine Lip Treatment Shade: Gold Glimmer,The Body Shop,1,07/10/2013,'Titanium dioxide',0
13 Liquid Lip Colour Shade: Pale Pink Sparkle,The Body Shop,1,07/12/2013,'Titanium dioxide',0
130  ATACAMA DESERT EYSESHADOW,The Body Shop,1,0,'Titanium dioxide',1
130 LIP COLOUR SHADE: SWEET CORAL,The Body Shop,1,0,'Titanium dioxide',1
131170075 Innisfree My blusher 2,Innisfree,1,0,'Titanium dioxide',1
13ml Nail Polish,Donna Michelle,1,0,'Titanium dioxide',1
14 COLOUR CRUSH SHINE LIP COLOUR SHADE: MAGENTA BE,The Body Shop,1,0,'Titanium dioxide',1
14 Day Skin Rescue Cleanser,Neutrogena,1,0,'Titanium dioxide',1
14 Day Skin Rescue SPF 30,Neutrogena,1,0,'Titanium dioxide',1
14 Eye Definer Shade: Glowing Amethyst,The Body Shop,1,0,'Titanium dioxide',1
14 Lip Colour Shade: Pink Ginger,The Body Shop,1,07/15/2013,'Titanium dioxide',0
14 Liquid Lip Colour Shade: Bronzed,The Body Shop,1,07/10/2013,'Titanium dioxide',0
14 day body refiner,Lipophenol Vegetal,2,05/31/2011,"'Coffee', 'Titanium dioxide'",0
140 COLOUR CRUSH LIP COLOUR SHADE: MAKE MY HEART GLEAM,The Body Shop,1,0,'Titanium dioxide',1
14Karat Gold,Designer Skin,1,0,'Titanium dioxide',1
14Z VANILLA BROWN SUGAR BODY WASH,APRIL BATH & SHOWER,1,0,'Cocamide MEA',1
15 COLOUR CRUSH SHINE LIP COLOUR SHADE: FUSHCIA FLIRT,The Body Shop,1,0,'Titanium dioxide',1
15 EYE COLOUR MATTE,The Body Shop,1,02/11/2014,'Titanium dioxide',0
15 EYE DEFINER SHADE: COPPER BROWN,The Body Shop,1,02/11/2014,'Titanium dioxide',0
15 FLAVOURED LIP GLOSS: COCOA,The Body Shop,1,0,'Titanium dioxide',1
15 Hi-shine Lip Treatment Shade: Cherry Glimmer,The Body Shop,1,02/12/2014,'Titanium dioxide',0
15 Lip Colour Shade: Foxglove,The Body Shop,1,07/10/2013,'Titanium dioxide',0
15 Liquid Lip Colour Shade: Dusky Lavender,The Body Shop,1,07/12/2013,'Titanium dioxide',0
16 COLOUR CRUSH SHINE LIP COLOUR SHADE: CANDY CUDDLE,The Body Shop,1,0,'Titanium dioxide',1
16 EYE DEFINER SHADE: PURE GOLD,The Body Shop,1,02/12/2014,'Titanium dioxide',0
16 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
16 Hi-shine Lip Treatment Shade: Coral Spice,The Body Shop,1,07/10/2013,'Titanium dioxide',0
16 Liquid Lip Colour Shade: Fuchsia Flush,The Body Shop,1,07/12/2013,'Titanium dioxide',0
17 COLOUR CRUSH SHINE LIP COLOUR SHADE: KISS FROM A ROSE,The Body Shop,1,0,'Titanium dioxide',1
17 Cherry Tree Lane Soap,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
17 EYE DEFINER SHADE: GOLDEN BROWN,The Body Shop,1,02/12/2014,'Titanium dioxide',0
17 EYE DEFINER SHADE: GOLDER BROWN,The Body Shop,1,02/12/2014,'Titanium dioxide',0
17 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
17 LOVE GLOSS SHADE: SWEET PEACH,The Body Shop,1,0,'Titanium dioxide',1
170 NAIL COLOUR SHADE: BURGUNDY RED,The Body Shop ,1,0,'Titanium dioxide',1
18 COLOUR CRUSH SHINE LIP COLOUR SHADE: SUNSET ROMANCE,The Body Shop,1,0,'Titanium dioxide',1
18 EYE DEFINER SHADE: MOONSTONE,The Body Shop,1,02/12/2014,'Titanium dioxide',0
180 Face Wash,Nu Skin,2,0,"'Ginkgo biloba extract', 'Titanium dioxide'",1
180 Night Complex,Nu Skin,1,0,'Ginkgo biloba extract',1
19 COLOUR CRUSH SHINE LIP COLOUR SHADE: RASPBERRY BLUSH,The Body Shop,1,0,'Titanium dioxide',1
19 lip gloss shade: twinkling pink,The Body Shop,1,07/10/2013,'Titanium dioxide',0
2 COULEURS Fards � Paupi�res Duo Mat et Brillant / Matte and Shiny Duo Eyeshadow,Parfums Christian Dior,1,0,'Titanium dioxide',1
2 g Pink Glue HQ Free NF,Fing'rs,1,0,'Butylated hydroxyanisole',1
2 in 1 (Toothpaste & Mouthwash),Colgate,1,0,'Titanium dioxide',1
2 in 1 Shampoo,Suave,1,0,'Benzophenone',1
2 in 1 Shampoo Party Apple,Breck Kids,1,0,'Cocamide DEA',1
2 in 1 Shampoo Watermelon Smile,Breck Kids,1,0,'Cocamide diethanolamine',1
2 in 1 Shampoo Wild Coconut,Breck Kids,1,0,'Cocamide DEA',1
2 in 1 Toothpaste & Mouthwash Whitening with Stain Lifters Liquid Gel,Colgate,1,0,'Titanium dioxide',1
2's Company	Curated Nude Lipstick + Liner,Kaja,1,0,'Titanium dioxide',1
2-Step Hydro Gel Mask Vitamin A,Dermactin-TS,1,0,'Vitamin A palmitate',1
2-in-1 Cover That Gray (all shades),Claudia Stevens / CYG,1,0,'Titanium dioxide',1
2-in-1 Creamy Body Wash & Bubble Bath Pumpkin Pecan Waffles,Bath & Body Works,1,0,'Titanium dioxide',1
2-in-1 cream and conditioner Coconut Silk,Skintimate,2,0,"'Aloe vera, whole leaf extract', 'Titanium dioxide'",1
"2-in-1 cream and conditioner Sensitive Skin, Delicate Water Lily for senstive skin",Skintimate,2,0,"'Titanium dioxide', 'Aloe vera, whole leaf extract'",1
20 FLAVOURED LIP GLOSS: MANGO,The Body Shop,1,0,'Titanium dioxide',1
20 LIQUID EYELINER SHADE: INK UP VIOLET,The Body Shop,1,02/12/2014,'Titanium dioxide',0
20 Volume Moisturizing Creme Developer,Affirm MoisturColor,1,06/23/2014,'Phenacetin',0
200 LIP COLOUR SHADE: PEACHY PINK,The Body Shop,1,0,'Titanium dioxide',1
201 COLOUR CRUSH SHADE: MELT MY HEART,The Body Shop,1,0,'Titanium dioxide',1
201 LIP COLOUR SHADE: REDHOT RASPBERRY,The Body Shop,1,0,'Titanium dioxide',1
201 PERU CLAY EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
2012 summer eyeshadow,Tribal Attitude,1,01/07/2013,'Titanium dioxide',0
2017 holiday real vivid color nail set 01,Innisfree,1,0,'Titanium dioxide',1
2017 holiday real vivid color nail set 02 - part 1,Innisfree,1,0,'Titanium dioxide',1
2017 holiday real vivid color nail set 02 - part 2,Innisfree,1,0,'Titanium dioxide',1
205 COLOUR CRUSH SHADE: CARAMEL FLIRT,The Body Shop,1,0,'Titanium dioxide',1
205 LIP COLOUR SHADE: PASSIONATE PINK,The Body Shop,1,0,'Titanium dioxide',1
205 SIENNA DUST EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
21 Lip Colour Shade:Soft Red,The Body Shop,1,07/15/2013,'Titanium dioxide',0
210 COLOUR CRUSH SHADE: BRONZE BLISS,The Body Shop,1,0,'Titanium dioxide',1
210 KILIMANJARO ROCK EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
210 LIP COLOUR SHADE: SWEETHEART PINK,The Body Shop,1,0,'Titanium dioxide',1
215 COLOUR CRUSH SHADE: COCONUTS ABOUT YOU,The Body Shop,1,07/10/2013,'Titanium dioxide',0
215 LIP COLOUR SHADE: INOCENT PINK,The Body Shop,1,0,'Titanium dioxide',1
215 PETRA SANDSTONE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
22 Eye Colour Matte,The Body Shop,1,07/10/2013,'Titanium dioxide',0
22 Lip Colour Shade: Garnet,The Body Shop,1,07/15/2013,'Titanium dioxide',0
220 COLOUR CRUSH SHADE: CHOCOLATE LINGER,The Body Shop,1,07/10/2013,'Titanium dioxide',0
220 ESSAOUIRA BRONZE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
220 LIP COLOUR SHADE: DARE TO BARE,The Body Shop,1,0,'Titanium dioxide',1
225 COLOUR CRUSH SHADE: BROWNIE & CLYDE,The Body Shop,1,0,'Titanium dioxide',1
225 IDAHO JASPER EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
225 LIP COLOUR SHADE: BLUSHING PINK,The Body Shop,1,0,'Titanium dioxide',1
230 LIP COLOUR SHADE: RUSH OF PINK,The Body Shop,1,0,'Titanium dioxide',1
235 LIP COLOUR SHADE: THE RIGHT MAUVES,The Body Shop,1,0,'Titanium dioxide',1
24 Karat Gold Dust,Skincare Cosmetics,1,0,'Titanium dioxide',1
24 Lip Color Shade: Biscuit,The Body Shop,1,07/10/2013,'Titanium dioxide',0
24 Well Shadow Compact,Hot Topic,1,0,'Titanium dioxide',1
24-HOUR SUPER BROW LONG-WEAR POMADE,KAT VON D BEAUTY,1,0,'Titanium dioxide',1
24.7 Lip Sheers SPF 15,Tarte,1,0,'Titanium dioxide',1
24.7 Moisturizing Lip Sheers,Tarte,1,0,'Titanium dioxide',1
240 LIP COLOUR SHADE: DAMSON IN DISTRESS,The Body Shop,1,0,'Titanium dioxide',1
245 COLOUR CRUSH LIP COLOUR SHADE: PINK LUXE,The Body Shop,1,0,'Titanium dioxide',1
245 COLOUR CRUSH SHADE:COCO DELUXE,The Body Shop,1,0,'Titanium dioxide',1
24K GOLD PEEL-OFF,SKIN REPUBLIC,1,0,'Titanium dioxide',1
25 Colorful Years,OPI Nail Lacquer,1,0,'Titanium dioxide',1
25 FLAVOURED LIP GLOSS: PEACH,The Body Shop,1,0,'Titanium dioxide',1
26 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
26 Eye Colour Matte,The Body Shop,1,07/10/2013,'Titanium dioxide',0
26 Lip Colour Shade: Fawn,The Body Shop,1,07/10/2013,'Titanium dioxide',0
260 COLOUR CRUSH SHADE: GOLDEN CINNAMON,The Body Shop,1,0,'Titanium dioxide',1
28 Lip Colour Shade: Caramel,The Body Shop,1,07/10/2013,'Titanium dioxide',0
29 � High St Soap,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
2chic D:tox Daily Conditioner,Giovanni,1,0,'Titanium dioxide',1
2chic D:tox Daily Shampoo,Giovanni,1,0,'Titanium dioxide',1
2chic D:tox Deep Conditioning Hair Mask,Giovanni,1,0,'Titanium dioxide',1
2chic Ultra-Sleek Hair Styling Wax,Giovanni,1,0,'Titanium dioxide',1
2g Kiss Pure Conditioning Nail Glue,Kiss,1,0,'Butylated hydroxyanisole',1
2gm B way Gel - Pink Gel Twist,BROADWAY,1,0,'Butylated hydroxyanisole',1
2gm Kiss Gel - Twist Off HQ Free,KISS,1,0,'Butylated hydroxyanisole',1
"3 COULEURS GLOW Regard Lumi�re Graphique Luminous Graphic Eye Palette Eyeshadow, Highlighter & Liner",Parfums Christian Dior,1,0,'Titanium dioxide',1
3 COULEURS SMOKY Regard Smoky Pr�t-�-Porter Base & Fards Duo / Easy-To-Wear Smoky Eyes Palette,Parfums Christian Dior,1,0,'Titanium dioxide',1
3 COULEURS TRI(O)BLIQUE Couture Eyeshadow Trio of Colours & Effects,Parfums Christian Dior,1,0,'Titanium dioxide',1
3 Color Eyeshadow,L.A. COLORS,1,0,'Titanium dioxide',1
3 GR. Maximum Glue HQ Fr 3 Bond 1741AHQF,Kiss,1,0,'Butylated hydroxyanisole',1
3 IN 1 BROW DEFINER,The Body Shop,1,0,'Titanium dioxide',1
3 Minute Lip Party Rapid Volumizing Mask,Skinn,1,0,'Titanium dioxide',1
3 PEARL EFFECT EYESHADOWS,Luminelle 4 2014 Summer,1,10/28/2016,'Titanium dioxide',0
3 Way Tiple Tip Eyeliner Tool,Too Faced Cosmetics,1,0,'Carbon black',1
3 gm Clear Gel Glue,Broadway,1,0,'Butylated hydroxyanisole',1
"3 in 1 Bubble Bath, Shampoo, Shower Gel","Hello Kitty, Bratz, Strawberry Shortcake, Bakugan,",1,0,'Cocamide diethanolamine',1
3 in 1 Infinite Glow,Tarte,1,0,'Vitamin A palmitate',1
3 in 1 Shimmering sunless tanning care,Bronze nature,1,08/27/2012,'Titanium dioxide',0
3 in 1 eye pencil,Couleurs Nature,1,0,'Titanium dioxide',1
3-in-1 Color Stick,glominerals,1,0,'Titanium dioxide',1
30 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
30 FLAVOURED LIP GLOSS: FROSTED CRANBERRY,The Body Shop,1,0,'Titanium dioxide',1
30 Lip Colour Shade: Beechut,The Body Shop,1,07/15/2013,'Titanium dioxide',0
30 Volume Moisturizing Creme Developer,Affirm MoisturColor,1,06/23/2014,'Phenacetin',0
301 BUDELLI SAND EYESHADOW,The Body Shop ,1,0,'Titanium dioxide',1
301 COLOUR CRUSH SHADE: PINK CRUSH,The Body Shop,1,0,'Titanium dioxide',1
301 LIP COLOUR SHADE: DRIVE ME NUTS,The Body Shop,1,0,'Titanium dioxide',1
305 COLOUR CRUSH SHADE: BERRY CUTE,The Body Shop,1,0,'Titanium dioxide',1
305 LIP COLOUR SHADE: GOLDEN FLIRT,The Body Shop,1,0,'Titanium dioxide',1
305 PURPLE TOPAZ EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
31 EYE COLOUR,The Body Shop,1,02/12/2014,'Titanium dioxide',0
310 COLOUR CRUSH SHADE: BERRY CHEEKY,The Body Shop,1,0,'Titanium dioxide',1
310 LIP COLOUR SHADE: CRUSH ON CARAMEL,The Body Shop,1,0,'Titanium dioxide',1
310 PROVENCE OCHRE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
315 COLOUR CRUSH SHADE: MON CHERRY,The Body Shop,1,0,'Titanium dioxide',1
315 LIP COLOUR SHADE: CORAL KISS,The Body Shop,1,0,'Titanium dioxide',1
315 PENRYHN SLATE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
320 BENGAL GRANITE EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
320 COLOUR CRUSH SHADE: GREAT EXPECTATIONS,The Body Shop,1,0,'Titanium dioxide',1
320 LIP COLOUR SHADE: BERRY IN LOVE,The Body Shop,1,0,'Titanium dioxide',1
320 LIP COLOUR SHADE:BERRY IN LOVE,The Body Shop,1,0,'Titanium dioxide',1
323 PALA PINK TOPAZ EYESHADOW,The Body Shop,1,0,'Titanium dioxide',1
325 LIP COLOUR SHADE: DARLING BLUSH,The Body Shop,1,0,'Titanium dioxide',1
325 LIP COLOUR SHADE:DARLING BLUSH,The Body Shop,1,0,'Titanium dioxide',1
33 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
330 LIP COLOUR SHADE: SPICE THINGS UP,The Body Shop,1,0,'Titanium dioxide',1
335 LIP COLOUR SHADE: HOTE DATE,The Body Shop,1,0,'Titanium dioxide',1
340 LIP COLOUR SHADE: BERRY ME,The Body Shop,1,0,'Titanium dioxide',1
350 COLOUR CRUSH LIP COLOUR SHADE: GOLDEN SYRUP,The Body Shop,1,0,'Titanium dioxide',1
36 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
360 COLOUR CRUSH SHADE: GOLD ROSEMANCE,The Body Shop,1,0,'Titanium dioxide',1
360 length mascara,Couleurs Nature 3,1,0,'Titanium dioxide',1
360� VOLUME MASCARA,COULEURS NATURE ,1,0,'Titanium dioxide',1
365 Regular SPF 30 Cream,Sonya Dakar,1,0,'Titanium dioxide',1
365 Sport SPF 30 Cream,Sonya Dakar,1,0,'Titanium dioxide',1
37 Eye Colour,The Body Shop,1,07/10/2013,'Titanium dioxide',0
380 COLOUR CRUSH SHADE: SPARKLING SUNSET,The Body Shop,1,0,'Titanium dioxide',1
39 EYE COLOUR MATTE,The Body Shop,1,02/12/2014,'Titanium dioxide',0
